-117.928,-122.845,-115.693,-124.365,-109.255,-120.789,-109.166,-115.693,0.169,0.990,-0.104,-2.319,3.265,1.953,93.333,140.000,1.000
-117.838,-122.845,-115.603,-124.455,-109.255,-120.610,-109.166,-115.693,0.166,0.990,-0.104,-2.075,3.204,1.892,93.333,141.000,1.000
-117.749,-122.845,-115.693,-124.276,-109.255,-120.431,-109.166,-115.514,0.165,0.989,-0.106,-2.045,3.326,1.678,93.333,142.000,1.000
-117.749,-122.845,-115.424,-123.918,-109.255,-120.521,-108.987,-115.335,0.165,0.990,-0.105,-1.923,3.296,1.709,93.333,143.000,1.000
-117.749,-122.935,-115.424,-123.739,-109.255,-120.431,-109.166,-115.693,0.165,0.990,-0.105,-1.831,3.174,1.648,93.333,144.000,1.000
-117.928,-122.666,-115.603,-123.382,-108.987,-120.252,-109.255,-115.603,0.166,0.991,-0.108,-1.801,3.235,1.648,93.333,145.000,1.000
-117.928,-122.666,-115.424,-123.560,-109.077,-120.342,-109.166,-115.246,0.165,0.990,-0.107,-1.709,3.143,1.678,93.333,146.000,1.000
-117.660,-122.845,-115.335,-123.382,-109.166,-120.342,-108.987,-115.335,0.164,0.992,-0.105,-1.526,3.143,1.770,93.333,147.000,1.000
-117.749,-122.845,-115.424,-122.935,-108.898,-120.163,-108.808,-115.424,0.163,0.991,-0.105,-1.495,3.082,1.862,93.333,148.000,1.000
-117.660,-122.756,-115.424,-122.398,-108.808,-120.342,-108.987,-115.246,0.163,0.990,-0.107,-1.221,3.143,1.831,93.333,149.000,1.000
-117.660,-122.577,-115.246,-122.219,-108.987,-120.342,-108.808,-115.246,0.160,0.991,-0.110,-1.282,3.143,2.075,93.333,150.000,1.000
-117.660,-122.398,-115.335,-122.219,-109.077,-120.163,-108.808,-115.246,0.160,0.992,-0.110,-1.221,3.204,2.228,93.333,151.000,1.000
-117.481,-122.488,-115.424,-122.309,-108.898,-120.342,-109.077,-115.424,0.163,0.993,-0.108,-1.282,3.174,2.350,93.333,152.000,1.000
-117.391,-122.398,-115.246,-121.951,-108.808,-120.074,-108.808,-115.424,0.160,0.993,-0.110,-1.373,3.204,2.533,93.333,153.000,1.000
-117.570,-122.488,-115.246,-121.504,-108.629,-119.805,-108.987,-115.514,0.161,0.994,-0.109,-1.495,3.235,2.777,93.333,154.000,1.000
-117.481,-122.666,-115.246,-121.236,-108.719,-119.716,-108.719,-115.603,0.164,0.996,-0.105,-1.587,3.265,2.869,93.333,155.000,1.000
-117.749,-122.398,-115.246,-121.325,-108.719,-119.805,-108.808,-115.514,0.163,0.996,-0.104,-1.801,3.265,3.052,93.333,156.000,1.000
-117.481,-122.666,-115.246,-121.236,-108.451,-119.984,-108.808,-115.424,0.167,0.995,-0.106,-1.953,3.296,3.113,93.333,157.000,1.000
-117.481,-122.666,-115.335,-120.878,-108.272,-119.895,-108.987,-115.335,0.166,0.994,-0.108,-2.075,3.418,3.082,93.333,158.000,1.000
-117.213,-122.398,-115.156,-120.431,-108.451,-119.895,-108.808,-115.156,0.166,0.994,-0.104,-2.136,3.448,3.082,93.333,159.000,1.000
-117.213,-122.398,-115.335,-119.984,-108.272,-119.537,-108.808,-115.156,0.166,0.993,-0.107,-2.136,3.418,3.082,93.333,160.000,1.000
-117.034,-122.130,-115.424,-120.163,-108.272,-119.448,-108.987,-115.246,0.169,0.990,-0.107,-2.045,3.387,3.021,93.333,161.000,1.000
-117.213,-122.488,-115.335,-120.252,-108.182,-119.448,-108.719,-115.067,0.167,0.990,-0.104,-1.892,3.357,2.899,93.333,162.000,1.000
-117.034,-122.666,-115.156,-119.805,-108.182,-119.358,-108.540,-115.067,0.167,0.989,-0.105,-1.831,3.357,2.808,93.333,163.000,1.000
-116.855,-122.577,-87.529,-110.775,-101.030,-103.980,-102.013,-91.374,0.168,0.990,-0.104,-1.678,3.265,2.777,93.333,164.000,1.000
-116.766,-122.398,-45.687,-94.861,-88.066,-77.605,-90.480,-51.230,0.169,0.989,-0.102,-1.648,3.174,2.686,93.333,165.000,1.000
-116.766,-122.398,-103.891,-116.050,-105.858,-113.636,-106.931,-105.411,0.167,0.990,-0.103,-1.343,3.143,2.533,93.333,166.000,1.000
-114.977,-121.683,-100.851,-112.653,-101.388,-109.613,-102.460,-102.550,0.168,0.990,-0.104,-1.221,3.082,2.289,93.333,167.000,1.000
35.942,-1.699,184.000,126.421,133.842,149.667,142.425,187.039,0.166,0.990,-0.104,-1.068,3.052,2.106,93.333,168.000,1.000
610.560,532.955,861.347,798.851,792.056,818.968,823.349,878.334,0.163,0.990,-0.106,-0.977,3.021,2.014,93.333,169.000,1.000
861.794,778.377,1116.157,1058.221,1044.989,1071.543,1080.573,1132.876,0.162,0.990,-0.106,-0.946,2.899,1.892,93.333,170.000,1.000
540.197,464.112,789.106,725.895,722.140,747.353,750.929,804.931,0.164,0.990,-0.104,-1.068,2.960,1.953,93.333,171.000,1.000
355.661,283.778,602.961,536.889,538.498,563.622,563.532,619.322,0.166,0.989,-0.106,-1.160,2.960,2.045,93.333,172.000,1.000
825.852,745.654,1083.166,1022.190,1012.892,1039.893,1046.598,1101.762,0.166,0.989,-0.110,-1.251,3.052,1.953,93.333,173.000,1.000
1579.374,1498.282,1863.420,1794.756,1780.808,1814.336,1820.863,1888.365,0.165,0.990,-0.111,-1.343,3.082,2.045,93.333,174.000,1.000
1842.410,1765.430,2138.257,2063.334,2052.248,2088.458,2092.213,2166.689,0.165,0.990,-0.112,-1.404,3.174,2.228,93.333,175.000,1.000
1504.183,1420.498,1784.653,1718.223,1702.130,1735.211,1742.453,1808.077,0.164,0.990,-0.112,-1.556,3.326,2.350,93.333,176.000,1.000
1304.716,1217.812,1575.351,1513.750,1495.689,1526.624,1535.922,1595.736,0.164,0.990,-0.108,-1.617,3.387,2.411,93.333,177.000,1.000
1786.441,1708.120,2077.014,2004.505,1993.150,2027.572,2032.578,2104.014,0.164,0.992,-0.108,-1.831,3.479,2.441,93.333,178.000,1.000
2575.279,2510.637,2886.147,2800.316,2801.121,2837.062,2839.387,2919.674,0.164,0.991,-0.108,-1.923,3.601,2.594,93.333,179.000,1.000
